counts,proportion,traits,iter,support_err,confidence_err,lift_err
10039,0.1,F0-F9,32,7.12222332901688,7.122223329016884,7.122223329016888
10039,0.1,F0-F9,33,11.216256599262813,11.216256599262827,11.216256599262827
10039,0.1,F0-F9,34,5.986652056977788,5.986652056977788,5.986652056977801
10039,0.1,F0-F9,35,5.667895208686112,5.667895208686099,5.667895208686099
10039,0.1,F0-F9,36,4.56220739117449,4.562207391174477,4.562207391174482
10039,0.1,F0-F9,37,10.120529933260357,10.120529933260352,10.120529933260352
10039,0.1,F0-F9,38,0.9662316963841144,0.9662316963841237,0.96623169638412
10039,0.1,F0-F9,39,1.6336288474947593,1.633628847494759,1.6336288474947436
10039,0.1,F0-F9,40,5.996613208486968,5.996613208486953,5.9966132084869574
10039,0.1,F0-F9,41,6.056380117541549,6.056380117541538,6.056380117541541
10039,0.1,F0-F9,42,2.4305209682238553,2.4305209682238553,2.4305209682238638
10039,0.1,F0-F9,43,8.207988843510266,8.207988843510252,8.207988843510254
10039,0.1,F0-F9,44,4.343062057973946,4.343062057973956,4.343062057973962
10039,0.1,F0-F9,45,0.3386791513098984,0.33867915130990883,0.33867915130990617
10039,0.1,F0-F9,46,5.538400239067646,5.538400239067656,5.538400239067665
10039,0.1,F0-F9,47,1.7531626656041002,1.7531626656040924,1.7531626656040826
10039,0.1,F0-F9,48,6.803466480725244,6.803466480725231,6.803466480725234
10039,0.1,F0-F9,49,4.173722482318913,4.173722482318911,4.173722482318898
10039,0.1,F0-F9,50,4.761430421356646,4.761430421356651,4.761430421356656
10039,0.1,F0-F9,51,6.972806056380124,6.972806056380132,6.97280605638014
10039,0.1,F0-F9,52,2.2611813925689757,2.261181392568974,2.2611813925689574
10039,0.1,F0-F9,53,0.7869309692200548,0.7869309692200597,0.7869309692200723
10039,0.1,F0-F9,54,3.008267755752519,3.0082677557525037,3.0082677557525104
10039,0.1,F0-F9,55,2.370754059169289,2.370754059169289,2.370754059169296
10039,0.1,F0-F9,56,6.355214662815088,6.355214662815081,6.355214662815069
10039,0.1,F0-F9,57,1.0259986054388335,1.0259986054388361,1.0259986054388446
10039,0.1,F0-F9,58,2.9783843012252142,2.9783843012252116,2.978384301225195
10039,0.1,F0-F9,59,9.572666600258998,9.572666600259014,9.572666600259003
10039,0.1,F0-F9,60,13.61689411295953,13.616894112959518,13.616894112959516
10039,0.1,F0-F9,61,6.315370056778604,6.315370056778606,6.315370056778612
10039,0.1,F0-F9,62,3.924693694591108,3.9246936945911157,3.9246936945911264
10039,0.1,F0-F9,63,3.117840422352832,3.1178404223528373,3.117840422352849
10039,0.1,F0-F9,64,1.5041338778762938,1.5041338778762976,1.5041338778763103
10039,0.1,F0-F9,65,4.761430421356646,4.761430421356651,4.761430421356656
10039,0.1,F0-F9,66,3.2473353919713115,3.247335391971298,3.247335391971298
10039,0.1,F0-F9,67,3.2473353919713115,3.247335391971298,3.247335391971298
10039,0.1,F0-F9,68,5.807351329813729,5.807351329813742,5.807351329813737
10039,0.1,F0-F9,69,3.4565195736626753,3.456519573662673,3.4565195736626615
10039,0.1,F0-F9,70,3.5362087857356705,3.5362087857356777,3.5362087857356848
10039,0.1,F0-F9,71,5.0004980575754665,5.000498057575482,5.000498057575475
10039,0.1,F0-F9,72,2.051997210877639,2.051997210877636,2.0519972108776265
10039,0.1,F0-F9,73,0.9961151509113771,0.9961151509113796,0.9961151509113881
10039,0.1,F0-F9,74,1.3945612112759807,1.3945612112759642,1.3945612112759715
10039,0.1,F0-F9,75,3.904771391572818,3.904771391572806,3.9047713915728117
10039,0.1,F0-F9,76,5.339177208885309,5.3391772088853,5.339177208885302
10039,0.1,F0-F9,77,0.039844606036497664,0.03984460603651131,0.039844606036503846
10039,0.1,F0-F9,78,4.62197430022907,4.621974300229062,4.621974300229065
10039,0.1,F0-F9,79,0.40840721187364487,0.4084072118736396,0.408407211873631
10039,0.1,F0-F9,80,4.074110967227849,4.074110967227852,4.074110967227859
10039,0.1,F0-F9,81,4.173722482318913,4.173722482318911,4.173722482318898
10039,0.1,F0-F9,82,5.030381512102729,5.030381512102737,5.0303815121027435
10039,0.1,F0-F9,83,0.31875684829162193,0.3187568482916167,0.3187568482916072
10039,0.1,F0-F9,84,8.716007570475142,8.716007570475131,8.71600757047513
10039,0.1,F0-F9,85,5.239565693794245,5.239565693794258,5.239565693794264
10039,0.1,F0-F9,86,2.589899392369819,2.589899392369809,2.5898993923698006
10039,0.1,F0-F9,87,4.641896603247346,4.641896603247353,4.641896603247364
10039,0.1,F0-F9,88,4.55224623966531,4.552246239665313,4.552246239665324
10039,0.1,F0-F9,89,0.19922303018228096,0.199223030182265,0.1992230301822682
10039,0.1,F0-F9,90,1.2351827871301972,1.2351827871302106,1.2351827871302072
10039,0.1,F0-F9,91,4.14383902779161,4.1438390277916,4.143839027791599
10039,0.1,F0-F9,92,3.297141149516892,3.297141149516901,3.2971411495169125
10039,0.1,F0-F9,93,5.0901484211574894,5.0901484211575045,5.090148421157499
10039,0.1,F0-F9,94,6.405020420360641,6.405020420360646,6.405020420360651
10039,0.1,F0-F9,95,3.008267755752519,3.0082677557525037,3.0082677557525104
10039,0.1,F0-F9,96,0.1593784241458386,0.1593784241458448,0.15937842414585848
10039,0.1,F0-F9,97,6.5245542384699675,6.52455423846998,6.524554238469975
10039,0.1,F0-F9,98,7.520669389381483,7.520669389381469,7.520669389381472
10039,0.1,F0-F9,99,3.297141149516892,3.297141149516901,3.2971411495169125
32956,0.3,F0-F2,0,1.3199417405025111,1.319941740502506,1.3199417405025182
32956,0.3,F0-F2,1,0.09103046486224738,0.09103046486225175,0.0910304648622479
32956,0.3,F0-F2,2,0.4824614637698689,0.48246146376986765,0.482461463769872
32956,0.3,F0-F2,3,0.40963709188005426,0.40963709188004405,0.40963709188005837
32956,0.3,F0-F2,4,2.348585993445831,2.3485859934458286,2.3485859934458397
32956,0.3,F0-F2,5,0.6554193470080969,0.6554193470081016,0.6554193470080935
32956,0.3,F0-F2,6,0.7009345794392459,0.7009345794392496,0.7009345794392555
32956,0.3,F0-F2,7,0.4005340453938548,0.4005340453938633,0.4005340453938602
32956,0.3,F0-F2,8,0.5825949751183832,0.5825949751183668,0.5825949751183561
32956,0.3,F0-F2,9,0.027309139458648945,0.02730913945865332,0.027309139458651505
32956,0.3,F0-F2,10,0.2912974875591242,0.291297487559139,0.2912974875591399
32956,0.3,F0-F2,11,1.101468624833151,1.1014686248331351,1.1014686248331347
32956,0.3,F0-F2,12,0.5370797426872174,0.5370797426872187,0.537079742687213
32956,0.3,F0-F2,13,0.30040053404542477,0.30040053404541966,0.3004005340454333
32956,0.3,F0-F2,14,0.34591576647650635,0.34591576647651223,0.3459157664765001
32956,0.3,F0-F2,15,0.6372132540357148,0.6372132540356956,0.6372132540356972
32956,0.3,F0-F2,16,2.785532224784584,2.7855322247845815,2.7855322247845877
32956,0.3,F0-F2,17,2.0845976453453217,2.0845976453453208,2.084597645345313
32956,0.3,F0-F2,18,2.0208763199417064,2.0208763199417,2.020876319941698
32956,0.3,F0-F2,19,0.4551523243112032,0.4551523243111921,0.4551523243112014
32956,0.3,F0-F2,20,0.6827284864667795,0.6827284864667771,0.6827284864667831
32956,0.3,F0-F2,21,1.5566209491443375,1.5566209491443384,1.5566209491443364
32956,0.3,F0-F2,22,0.4005340453938548,0.4005340453938633,0.4005340453938602
32956,0.3,F0-F2,23,0.2639883481004584,0.26398834810047456,0.2639883481004694
32956,0.3,F0-F2,24,1.5657239956305538,1.5657239956305524,1.5657239956305535
32956,0.3,F0-F2,25,2.630780434518772,2.6307804345187757,2.6307804345187624
32956,0.3,F0-F2,26,0.7555528583565775,0.7555528583565785,0.7555528583565775
32956,0.3,F0-F2,27,0.6554193470081643,0.6554193470081682,0.6554193470081696
32956,0.3,F0-F2,28,1.037747299429519,1.0377472994295145,1.0377472994295194
32956,0.3,F0-F2,29,3.304405874499302,3.3044058744992943,3.304405874499309
32956,0.3,F0-F2,30,0.7464498118704117,0.7464498118703977,0.7464498118703985
32956,0.3,F0-F2,31,0.8192741837601423,0.8192741837601325,0.8192741837601358
32956,0.3,F0-F2,32,1.1742929967228817,1.1742929967228921,1.1742929967228912
32956,0.3,F0-F2,33,0.7100376259255127,0.7100376259255081,0.7100376259255108
32956,0.3,F0-F2,34,0.8010680907877263,0.8010680907877266,0.8010680907877205
32956,0.3,F0-F2,35,0.02730913945869948,0.02730913945869773,0.027309139458689614
32956,0.3,F0-F2,36,2.667192620463604,2.6671926204635987,2.667192620463612
32956,0.3,F0-F2,37,0.27309139458669157,0.27309139458668863,0.2730913945866865
32956,0.3,F0-F2,38,0.23667920864179265,0.23667920864181013,0.23667920864181785
32956,0.3,F0-F2,39,1.1651899502366654,1.165189950236667,1.165189950236674
32956,0.3,F0-F2,40,0.5370797426872174,0.5370797426872187,0.537079742687213
32956,0.3,F0-F2,41,1.0013351134846369,1.001335113484636,1.0013351134846316
32956,0.3,F0-F2,42,3.5774972690860274,3.5774972690860274,3.5774972690860336
32956,0.3,F0-F2,43,0.2912974875591579,0.2912974875591612,0.29129748755915896
32956,0.3,F0-F2,44,2.0937006918314878,2.0937006918314904,2.093700691831492
32956,0.3,F0-F2,45,1.5475179026580874,1.5475179026580799,1.547517902658081
32956,0.3,F0-F2,46,0.3732249059351553,0.37322490593517665,0.37322490593517066
32956,0.3,F0-F2,47,0.7191406724117458,0.7191406724117222,0.719140672411728
32956,0.3,F0-F2,48,1.2744265080713624,1.274426508071369,1.2744265080713564
32956,0.3,F0-F2,49,2.7764291782983346,2.7764291782983452,2.7764291782983324
32956,0.3,F0-F2,50,0.08192741837598053,0.08192741837598216,0.08192741837597356
32956,0.3,F0-F2,51,0.974025974025971,0.9740259740259605,0.9740259740259801
32956,0.3,F0-F2,52,0.6645223934943975,0.6645223934943711,0.6645223934943868
32956,0.3,F0-F2,53,0.9649229275397886,0.9649229275397797,0.964922927539763
32956,0.3,F0-F2,54,1.4746935307683233,1.4746935307683229,1.4746935307683247
32956,0.3,F0-F2,55,1.3836630659060423,1.383663065906049,1.3836630659060385
32956,0.3,F0-F2,56,0.8010680907877263,0.8010680907877266,0.8010680907877205
32956,0.3,F0-F2,57,1.2653234615851796,1.265323461585166,1.2653234615851583
32956,0.3,F0-F2,58,0.1456487437796295,0.1456487437796028,0.1456487437796081
32956,0.3,F0-F2,59,2.0845976453453385,2.0845976453453208,2.084597645345313
32956,0.3,F0-F2,60,0.24578225512807633,0.24578225512807972,0.2457822551280731
32956,0.3,F0-F2,61,1.2107051826678312,1.210705182667815,1.210705182667817
32956,0.3,F0-F2,62,0.5825949751183832,0.5825949751183668,0.5825949751183561
32956,0.3,F0-F2,63,1.665857506978967,1.6658575069789627,1.6658575069789614
32956,0.3,F0-F2,64,0.7191406724117458,0.7191406724117222,0.719140672411728
32956,0.3,F0-F2,65,1.2107051826678312,1.210705182667815,1.210705182667817
32956,0.3,F0-F2,66,0.8010680907877263,0.8010680907877266,0.8010680907877205
32956,0.3,F0-F2,67,0.9103046486224401,0.9103046486224287,0.9103046486224219
32956,0.3,F0-F2,68,1.4109722053646911,1.4109722053646911,1.41097220536469
32956,0.3,F0-F2,69,0.2184731156693432,0.21847311566933758,0.21847311566934544
32956,0.3,F0-F2,70,0.4096370918801048,0.40963709188009956,0.4096370918800965
32956,0.3,F0-F2,71,2.548853016142775,2.5488530161427603,2.5488530161427505
32956,0.3,F0-F2,72,2.0663915523728553,2.066391552372848,2.0663915523728598
32956,0.3,F0-F2,73,0.23667920864182634,0.23667920864183234,0.23667920864181785
32956,0.3,F0-F2,74,0.42784318485248685,0.4278431848525055,0.4278431848525118
32956,0.3,F0-F2,75,0.00910304648623316,0.009103046486236277,0.009103046486236223
32956,0.3,F0-F2,76,1.4473843913096573,1.4473843913096585,1.447384391309654
32956,0.3,F0-F2,77,0.7282437188978949,0.7282437188978919,0.728243718897888
32956,0.3,F0-F2,78,0.018206092972449475,0.01820609297245035,0.018206092972453392
32956,0.3,F0-F2,79,0.5825949751183496,0.5825949751183446,0.5825949751183561
32956,0.3,F0-F2,80,1.2835295545575616,1.283529554557572,1.2835295545575545
32956,0.3,F0-F2,81,0.09103046486228106,0.09103046486227395,0.09103046486226696
32956,0.3,F0-F2,82,1.4564874377958905,1.4564874377958725,1.4564874377958712
32956,0.3,F0-F2,83,1.1469838572642663,1.146983857264261,1.1469838572642588
32956,0.3,F0-F2,84,0.7919650443014595,0.791965044301457,0.7919650443014653
32956,0.3,F0-F2,85,1.438281344823357,1.4382813448233556,1.4382813448233607
32956,0.3,F0-F2,86,0.7009345794392459,0.7009345794392496,0.7009345794392555
32956,0.3,F0-F2,87,0.637213254035698,0.6372132540356956,0.6372132540356972
32956,0.3,F0-F2,88,1.738681878868782,1.7386818788687863,1.7386818788687748
32956,0.3,F0-F2,89,0.7737589513290606,0.7737589513290621,0.773758951329069
32956,0.3,F0-F2,90,0.05461827891736527,0.05461827891736215,0.05461827891736018
32956,0.3,F0-F2,91,0.4824614637698689,0.48246146376986765,0.482461463769872
32956,0.3,F0-F2,92,0.5825949751183832,0.5825949751183668,0.5825949751183561
32956,0.3,F0-F2,93,1.4200752518509747,1.4200752518509718,1.4200752518509834
32956,0.3,F0-F2,94,0.018206092972449475,0.01820609297245035,0.018206092972453392
32956,0.3,F0-F2,95,0.34591576647650635,0.34591576647651223,0.3459157664765001
32956,0.3,F0-F2,96,0.33681271999029,0.33681271999028706,0.33681271999028295
32956,0.3,F0-F2,97,1.7477849253550486,1.7477849253550448,1.7477849253550493
32956,0.3,F0-F2,98,0.39143099890763844,0.3914309989076381,0.39143099890764316
32956,0.3,F0-F2,99,2.27576162155605,2.2757616215560272,2.2757616215560263
43040,0.5,F4-F9,0,0.4600371747211854,0.46003717472118527,0.4600371747212075
43040,0.5,F4-F9,1,0.5157992565055762,0.5157992565055699,0.5157992565055877
43040,0.5,F4-F9,2,0.4600371747211854,0.46003717472118527,0.4600371747211636
43040,0.5,F4-F9,3,2.1050185873605844,2.1050185873605933,2.105018587360575
43040,0.5,F4-F9,4,0.020910780669140098,0.020910780669150586,0.020910780669128815
43040,0.5,F4-F9,5,0.27881040892195397,0.27881040892194825,0.2788104089219666
43040,0.5,F4-F9,6,0.6970260223048333,0.6970260223048451,0.6970260223048286
43040,0.5,F4-F9,7,0.08364312267658619,0.08364312267658959,0.08364312267658118
43040,0.5,F4-F9,8,1.9586431226765653,1.9586431226765646,1.9586431226765528
43040,0.5,F4-F9,9,1.4289033457249174,1.4289033457249114,1.4289033457249305
43040,0.5,F4-F9,10,0.7806691449814324,0.7806691449814219,0.7806691449814538
43040,0.5,F4-F9,11,0.10455390334572628,0.10455390334572741,0.10455390334571
43040,0.5,F4-F9,12,0.9340148698884684,0.9340148698884667,0.9340148698884936
43040,0.5,F4-F9,13,0.3066914498141107,0.306691449814115,0.30669144981410174
43040,0.5,F4-F9,14,1.8680297397769496,1.868029739776959,1.8680297397769323
43040,0.5,F4-F9,15,0.9967472118958888,0.9967472118958929,0.9967472118958801
43040,0.5,F4-F9,16,1.0246282527881099,1.0246282527881108,1.0246282527881032
43040,0.5,F4-F9,17,0.6900557620817909,0.6900557620817906,0.6900557620817783
43040,0.5,F4-F9,18,0.355483271375472,0.3554832713754834,0.3554832713754536
43040,0.5,F4-F9,19,2.077137546468415,2.0771375464684136,2.077137546468429
43040,0.5,F4-F9,20,1.1500929368029762,1.150092936802976,1.150092936802964
43040,0.5,F4-F9,21,1.791356877323419,1.791356877323411,1.7913568773234343
43040,0.5,F4-F9,22,1.303438661710051,1.3034386617100462,1.3034386617100697
43040,0.5,F4-F9,23,0.1324349442379346,0.13243494423793245,0.13243494423795502
43040,0.5,F4-F9,24,1.1500929368029762,1.150092936802976,1.150092936802964
43040,0.5,F4-F9,25,1.0315985130111525,1.0315985130111525,1.0315985130111314
43040,0.5,F4-F9,26,0.334572490706319,0.3345724907063073,0.3345724907063247
43040,0.5,F4-F9,27,0.5018587360594785,0.5018587360594737,0.5018587360594872
43040,0.5,F4-F9,28,0.9200743494423836,0.9200743494423833,0.9200743494423932
43040,0.5,F4-F9,29,0.32760223048325077,0.3276022304832528,0.32760223048323056
43040,0.5,F4-F9,30,2.606877323420063,2.606877323420067,2.6068773234200515
43040,0.5,F4-F9,31,0.5367100371747033,0.5367100371747077,0.5367100371746946
43040,0.5,F4-F9,32,0.9270446096654259,0.9270446096654377,0.9270446096654215
43040,0.5,F4-F9,33,0.32063197026023416,0.3206319702602239,0.3206319702602462
43040,0.5,F4-F9,34,0.355483271375472,0.3554832713754834,0.3554832713754536
43040,0.5,F4-F9,35,0.3624535315985273,0.3624535315985251,0.36245353159854776
43040,0.5,F4-F9,36,0.3624535315985144,0.3624535315985251,0.36245353159850385
43040,0.5,F4-F9,37,0.7458178438661559,0.7458178438661625,0.7458178438661365
43040,0.5,F4-F9,38,0.7806691449814324,0.7806691449814219,0.7806691449814538
43040,0.5,F4-F9,39,0.7527881040892241,0.7527881040892297,0.7527881040892087
43040,0.5,F4-F9,40,0.5576208178438563,0.5576208178438582,0.5576208178438453
43040,0.5,F4-F9,41,0.9967472118958888,0.9967472118958929,0.9967472118958801
43040,0.5,F4-F9,42,1.3661710037174712,1.3661710037174724,1.3661710037174561
43040,0.5,F4-F9,43,1.2685873605947746,1.268587360594774,1.2685873605947635
43040,0.5,F4-F9,44,2.293215613382884,2.2932156133828845,2.2932156133828667
43040,0.5,F4-F9,45,0.27881040892195397,0.27881040892194825,0.2788104089219666
43040,0.5,F4-F9,46,0.11849442379182398,0.11849442379182355,0.1184944237918325
43040,0.5,F4-F9,47,0.39730483271375217,0.3973048327137463,0.39730483271377715
43040,0.5,F4-F9,48,0.2718401486988858,0.2718401486988938,0.27184014869887235
43040,0.5,F4-F9,49,0.5994423791821494,0.5994423791821466,0.5994423791821688
43040,0.5,F4-F9,50,0.39730483271375217,0.3973048327137463,0.39730483271377715
43040,0.5,F4-F9,51,0.020910780669140098,0.020910780669150586,0.020910780669128815
43040,0.5,F4-F9,52,0.257899628252801,0.25789962825279766,0.2578996282528158
43040,0.5,F4-F9,53,0.690055762081778,0.6900557620817779,0.6900557620818003
43040,0.5,F4-F9,54,1.2058550185873542,1.2058550185873478,1.205855018587366
43040,0.5,F4-F9,55,0.48791821561339366,0.48791821561339027,0.4879182156134086
43040,0.5,F4-F9,56,0.04879182156134839,0.04879182156134286,0.04879182156137382
43040,0.5,F4-F9,57,0.1881970260222996,0.18819702602229146,0.18819702602231317
43040,0.5,F4-F9,58,1.240706319702605,1.2407063197026071,1.2407063197025843
43040,0.5,F4-F9,59,0.7806691449814324,0.7806691449814219,0.7806691449814538
43040,0.5,F4-F9,60,0.26486988847581755,0.2648698884758266,0.2648698884758001
43040,0.5,F4-F9,61,1.0943308550185984,1.0943308550185915,1.0943308550186057
43040,0.5,F4-F9,62,2.6765799256505645,2.676579925650573,2.6765799256505542
43040,0.5,F4-F9,63,0.41821561338290514,0.41821561338290963,0.418215613382884
43040,0.5,F4-F9,64,0.6203531598513025,0.6203531598512971,0.6203531598513197
43040,0.5,F4-F9,65,0.30669144981412355,0.306691449814115,0.3066914498141457
43040,0.5,F4-F9,66,0.8155204460966573,0.815520446096656,0.8155204460966832
43040,0.5,F4-F9,67,0.10455390334572628,0.10455390334571464,0.10455390334573199
43040,0.5,F4-F9,68,0.1672862453531595,0.16728624535315365,0.16728624535318437
43040,0.5,F4-F9,69,0.6133828996282601,0.6133828996282683,0.6133828996282474
43040,0.5,F4-F9,70,0.59247211895912,0.5924721189591177,0.5924721189591406
43040,0.5,F4-F9,71,0.1812267657992572,0.18122676579924976,0.18122676579926292
43040,0.5,F4-F9,72,0.4321561338289771,0.4321561338289802,0.4321561338289625
43040,0.5,F4-F9,73,0.9967472118959144,0.9967472118959055,0.996747211895924
43040,0.5,F4-F9,74,0.8573420074349376,0.8573420074349315,0.8573420074349627
43040,0.5,F4-F9,75,0.3415427509293872,0.34154275092938724,0.34154275092939695
43040,0.5,F4-F9,76,1.0315985130111525,1.0315985130111525,1.0315985130111314
43040,0.5,F4-F9,77,0.7597583643122794,0.7597583643122714,0.7597583643123029
43040,0.5,F4-F9,78,0.2160780669145079,0.2160780669144965,0.21607806691451423
43040,0.5,F4-F9,79,0.006970260223068196,0.0069702602230672156,0.006970260223094215
43040,0.5,F4-F9,80,1.8262081784386566,1.8262081784386577,1.8262081784386417
43040,0.5,F4-F9,81,0.36942379182154383,0.369423791821554,0.3694237918215321
43040,0.5,F4-F9,82,1.9656133828996336,1.9656133828996447,1.965613382899614
43040,0.5,F4-F9,83,1.2337360594795497,1.2337360594795528,1.2337360594795341
43040,0.5,F4-F9,84,0.2509293680297457,0.25092936802975596,0.2509293680297216
43040,0.5,F4-F9,85,2.2653345724907017,2.2653345724907052,2.2653345724906875
43040,0.5,F4-F9,86,1.1710037174721164,1.1710037174721264,1.1710037174721037
43040,0.5,F4-F9,87,1.080390334572475,1.0803903345724826,1.0803903345724613
43040,0.5,F4-F9,88,0.7249070631970288,0.7249070631970246,0.7249070631970517
43040,0.5,F4-F9,89,1.4428438661710021,1.4428438661709948,1.442843866171009
43040,0.5,F4-F9,90,0.1812267657992443,0.18122676579924976,0.18122676579921895
43040,0.5,F4-F9,91,1.2407063197026178,1.2407063197026071,1.2407063197026393
43040,0.5,F4-F9,92,0.38336431226765444,0.38336431226766293,0.3833643122676326
43040,0.5,F4-F9,93,0.2857806691449706,0.2857806691449772,0.2857806691449509
43040,0.5,F4-F9,94,0.9758364312267487,0.9758364312267551,0.9758364312267293
43040,0.5,F4-F9,95,0.6482342007434978,0.6482342007435022,0.6482342007434767
43040,0.5,F4-F9,96,0.3276022304832766,0.3276022304832656,0.3276022304832965
43040,0.5,F4-F9,97,0.59247211895912,0.5924721189591177,0.5924721189591406
43040,0.5,F4-F9,98,1.3243494423791782,1.324349442379184,1.3243494423791655
43040,0.5,F4-F9,99,1.101301115241615,1.1013011152416203,1.101301115241601
65957,0.7,F2-F5,0,0.520035780887521,0.5200357808875192,0.5200357808875199
65957,0.7,F2-F5,1,0.3669057112967674,0.3669057112967699,0.3669057112967758
65957,0.7,F2-F5,2,1.0309747259578252,1.0309747259578221,1.0309747259578321
65957,0.7,F2-F5,3,0.952135482208115,0.9521354822081182,0.9521354822081107
65957,0.7,F2-F5,4,0.3896478008399353,0.3896478008399335,0.3896478008399467
65957,0.7,F2-F5,5,0.6428430644207455,0.6428430644207411,0.6428430644207344
65957,0.7,F2-F5,6,0.8702639598526263,0.8702639598526223,0.8702639598526154
65957,0.7,F2-F5,7,0.007580696514394908,0.0075806965143926704,0.0075806965143966655
65957,0.7,F2-F5,8,0.30322786057582996,0.30322786057582235,0.3032278605758285
65957,0.7,F2-F5,9,0.5306487560077278,0.5306487560077325,0.5306487560077285
65957,0.7,F2-F5,10,0.6883272435071317,0.6883272435071406,0.6883272435071334
65957,0.7,F2-F5,11,0.9582000394196207,0.958200039419615,0.9582000394196204
65957,0.7,F2-F5,12,0.35174431826796076,0.3517443182679557,0.3517443182679634
65957,0.7,F2-F5,13,0.6761981290841033,0.6761981290841036,0.676198129084114
65957,0.7,F2-F5,14,0.19709810937428443,0.19709810937428165,0.1970981093742752
65957,0.7,F2-F5,15,0.7065209151416828,0.7065209151416887,0.7065209151416816
65957,0.7,F2-F5,16,0.4305835620176711,0.43058356201767417,0.43058356201766584
65957,0.7,F2-F5,17,0.2380338705520203,0.2380338705520223,0.23803387055201336
65957,0.7,F2-F5,18,0.18951741285990636,0.18951741285990342,0.18951741285991666
65957,0.7,F2-F5,19,0.3108085570902249,0.31080855709022953,0.3108085570902252
65957,0.7,F2-F5,20,1.0522006761981042,1.0522006761981042,1.052200676198097
65957,0.7,F2-F5,21,1.021877890140575,1.021877890140577,1.0218778901405867
65957,0.7,F2-F5,22,0.630713949997717,0.6307139499977186,0.630713949997715
65957,0.7,F2-F5,23,1.0294585866549362,1.0294585866549406,1.0294585866549264
65957,0.7,F2-F5,24,0.7626180693482254,0.7626180693482292,0.7626180693482322
65957,0.7,F2-F5,25,0.9172642782418848,0.9172642782418886,0.9172642782418823
65957,0.7,F2-F5,26,0.22590475612899183,0.22590475612898536,0.22590475612899397
65957,0.7,F2-F5,27,0.20771108449444067,0.2077110844944372,0.20771108449444578
65957,0.7,F2-F5,28,0.2380338705520203,0.2380338705520223,0.23803387055201336
65957,0.7,F2-F5,29,0.2531952635808101,0.25319526358080763,0.25319526358080674
65957,0.7,F2-F5,30,2.2893703473475147,2.289370347347511,2.289370347347507
65957,0.7,F2-F5,31,0.19709810937428443,0.19709810937428165,0.1970981093742752
65957,0.7,F2-F5,32,0.4078414724745033,0.4078414724744961,0.40784147247451397
65957,0.7,F2-F5,33,0.2334854526433699,0.23348545264337803,0.2334854526433716
65957,0.7,F2-F5,34,0.11977500492744628,0.11977500492744465,0.11977500492744064
65957,0.7,F2-F5,35,0.7792956016798538,0.7792956016798526,0.7792956016798553
65957,0.7,F2-F5,36,0.471519323195407,0.4715193231954003,0.47151932319540407
65957,0.7,F2-F5,37,0.2425822884606707,0.2425822884606666,0.24258228846067426
